Location,Crash Type,Municipality,Year,Crash Count,Latitude,Longitude
186 ST,Property damage only,SURREY,2017,1,49.079704,-122.707794
187A ST,Property damage only,SURREY,2017,1,49.117125,-122.703146
188 ST,Property damage only,SURREY,2017,1,49.121661,-122.701711
188 ST,Property damage only,SURREY,2017,1,49.178773,-122.701298
189 ST,Property damage only,SURREY,2017,1,49.174332,-122.698901
19 AVE,Property damage only,SURREY,2017,1,49.03633,-122.779537
190 ST,Property damage only,SURREY,2017,1,49.108426,-122.696155
190 ST,Property damage only,SURREY,2017,1,49.174746,-122.696069
191A ST,Property damage only,SURREY,2017,1,49.125063,-122.692965
191B ST,Property damage only,SURREY,2017,1,49.135687,-122.692038
192 ST,Property damage only,SURREY,2017,1,49.043839,-122.691398
192 ST,Property damage only,SURREY,2017,1,49.113591,-122.691143
192 ST,Property damage only,SURREY,2017,1,49.114636,-122.691096
192 ST,Property damage only,SURREY,2017,1,49.150473,-122.690692
192 ST,Property damage only,SURREY,2017,1,49.157338,-122.690629
192 ST,Property damage only,SURREY,2017,1,49.176532,-122.690481
193 ST,Property damage only,SURREY,2017,1,49.127749,-122.688531
193B ST,Property damage only,SURREY,2017,1,49.12289,-122.686363
194 ST,Property damage only,SURREY,2017,1,49.01206,-122.685402
194 ST,Property damage only,SURREY,2017,1,49.120581,-122.685381
196 ST,Property damage only,SURREY,2017,1,49.034757,-122.680322
20 AVE,Property damage only,SURREY,2017,1,49.038313,-122.782107
20 AVE,Property damage only,SURREY,2017,1,49.038354,-122.804478
20 AVE,Property damage only,SURREY,2017,1,49.03836,-122.801796
20 AVE,Property damage only,SURREY,2017,1,49.03842,-122.748864
22 AVE,Property damage only,SURREY,2017,1,49.042017,-122.689194
22 AVE,Property damage only,SURREY,2017,1,49.042049,-122.695722
24 AVE,Property damage only,SURREY,2017,1,49.04555,-122.789292
24 AVE,Property damage only,SURREY,2017,1,49.04565,-122.796973
26 AVE,Property damage only,SURREY,2017,1,49.049209,-122.782116
26 AVE,Property damage only,SURREY,2017,1,49.049327,-122.752856
26 AVE,Property damage only,SURREY,2017,1,49.04952,-122.853717
28 AVE,Property damage only,SURREY,2017,1,49.052838,-122.799177
28 AVE,Property damage only,SURREY,2017,1,49.052898,-122.768812
28 AVE,Property damage only,SURREY,2017,1,49.053016,-122.838519
28A AVE,Property damage only,SURREY,2017,1,49.05345,-122.775957
29 AVE,Property damage only,SURREY,2017,1,49.054527,-122.798288
29 AVE,Property damage only,SURREY,2017,1,49.05467,-122.770151
31A AVE,Property damage only,SURREY,2017,1,49.05924,-122.828084
32 AVE,Property damage only,SURREY,2017,1,49.0601,-122.784536
32 AVE,Property damage only,SURREY,2017,1,49.060105,-122.791902
32 AVE,Property damage only,SURREY,2017,1,49.060144,-122.718937
32 AVE,Property damage only,SURREY,2017,1,49.06017,-122.815556
32 AVE,Property damage only,SURREY,2017,1,49.060275,-122.76245
33 AVE,Property damage only,SURREY,2017,1,49.061918,-122.83545
33 AVE,Property damage only,SURREY,2017,1,49.062525,-122.802292
36 AVE,Property damage only,SURREY,2017,1,49.067385,-122.806678
40 AVE,Property damage only,SURREY,2017,1,49.074645,-122.788865
40 AVE,Property damage only,SURREY,2017,1,49.074709,-122.818552
53A AVE,Property damage only,SURREY,2017,1,49.099268,-122.700349
54 AVE,Property damage only,SURREY,2017,1,49.100676,-122.813727
56 AVE,Property damage only,SURREY,2017,1,49.104255,-122.69668
56 AVE,Property damage only,SURREY,2017,1,49.104402,-122.681112
56 AVE,Property damage only,SURREY,2017,1,49.104523,-122.838314
57 AVE,Property damage only,SURREY,2017,1,49.106057,-122.728238
57 AVE,Property damage only,SURREY,2017,1,49.106276,-122.82599
57 AVE,Property damage only,SURREY,2017,1,49.106596,-122.853296
58 AVE,Property damage only,SURREY,2017,1,49.107391,-122.806274
58 AVE,Property damage only,SURREY,2017,1,49.108181,-122.838403
58B AVE,Property damage only,SURREY,2017,1,49.109102,-122.717187
59 AVE,Property damage only,SURREY,2017,1,49.109875,-122.807677
59A AVE,Property damage only,SURREY,2017,1,49.110766,-122.804637
59A AVE,Property damage only,SURREY,2017,1,49.110823,-122.76191
59A AVE,Property damage only,SURREY,2017,1,49.111158,-122.863424
59B AVE,Property damage only,SURREY,2017,1,49.111006,-122.818514
60 AVE,Property damage only,SURREY,2017,1,49.111467,-122.732004
60 AVE,Property damage only,SURREY,2017,1,49.11177,-122.809423
60 AVE,Property damage only,SURREY,2017,1,49.111799,-122.874933
60A AVE,Property damage only,SURREY,2017,1,49.111691,-122.681717
60A AVE,Property damage only,SURREY,2017,1,49.112835,-122.831592
60B AVE,Property damage only,SURREY,2017,1,49.112928,-122.699892
61A AVE,Property damage only,SURREY,2017,1,49.11446,-122.804927
61B AVE,Property damage only,SURREY,2017,1,49.1142,-122.798903
62 AVE,Property damage only,SURREY,2017,1,49.115513,-122.877412
62A AVE,Property damage only,SURREY,2017,1,49.115658,-122.759637
63A AVE,Property damage only,SURREY,2017,1,49.11773,-122.823861
63B AVE,Property damage only,SURREY,2017,1,49.117989,-122.761264
63B AVE,Property damage only,SURREY,2017,1,49.118435,-122.84085
64 AVE,Property damage only,SURREY,2017,1,49.118886,-122.749726
64 AVE,Property damage only,SURREY,2017,1,49.118955,-122.793976
64 AVE,Property damage only,SURREY,2017,1,49.118978,-122.76397
64 AVE,Property damage only,SURREY,2017,1,49.119093,-122.69317
65 AVE,Property damage only,SURREY,2017,1,49.121741,-122.686394
65 AVE,Property damage only,SURREY,2017,1,49.122192,-122.689577
65A AVE,Property damage only,SURREY,2017,1,49.122132,-122.839101
66 AVE,Property damage only,SURREY,2017,1,49.122524,-122.70429
66 AVE,Property damage only,SURREY,2017,1,49.122529,-122.703261
66 AVE,Property damage only,SURREY,2017,1,49.122851,-122.869133
66 AVE,Property damage only,SURREY,2017,1,49.122853,-122.870216
66 AVE,Property damage only,SURREY,2017,1,49.122869,-122.872554
67 AVE,Property damage only,SURREY,2017,1,49.124323,-122.87012
67 AVE,Property damage only,SURREY,2017,1,49.124405,-122.808462
67B AVE,Property damage only,SURREY,2017,1,49.125869,-122.872028
68 AVE,Property damage only,SURREY,2017,1,49.126364,-122.802199
68 AVE,Property damage only,SURREY,2017,1,49.126582,-122.867285
68 AVE,Property damage only,SURREY,2017,1,49.126709,-122.888206
69A AVE,Property damage only,SURREY,2017,1,49.129189,-122.807158
70 AVE,Property damage only,SURREY,2017,1,49.130221,-122.87793
70A AVE,Property damage only,SURREY,2017,1,49.130959,-122.824097
71A AVE,Property damage only,SURREY,2017,1,49.133136,-122.882778
72 AVE,Property damage only,SURREY,2017,1,49.133684,-122.803305
72 AVE,Property damage only,SURREY,2017,1,49.133717,-122.855039
72 AVE,Property damage only,SURREY,2017,1,49.133856,-122.87483
72A AVE,Property damage only,SURREY,2017,1,49.134433,-122.69268
72A AVE STRATA RD,Property damage only,SURREY,2017,1,49.134614,-122.697037
73 AVE,Property damage only,SURREY,2017,1,49.135502,-122.681257
73A AVE,Property damage only,SURREY,2017,1,49.13591,-122.686436
73A AVE,Property damage only,SURREY,2017,1,49.136511,-122.847089
73B AVE,Property damage only,SURREY,2017,1,49.13681,-122.804609
74 AVE,Property damage only,SURREY,2017,1,49.137581,-122.877888
75 AVE,Property damage only,SURREY,2017,1,49.138891,-122.805781
75 AVE,Property damage only,SURREY,2017,1,49.139416,-122.885081
76 AVE,Property damage only,SURREY,2017,1,49.140872,-122.84359
76 AVE,Property damage only,SURREY,2017,1,49.14096,-122.859285
76 AVE,Property damage only,SURREY,2017,1,49.141051,-122.875136
77 AVE,Property damage only,SURREY,2017,1,49.142751,-122.830865
77 AVE,Property damage only,SURREY,2017,1,49.142784,-122.776814
77A AVE,Property damage only,SURREY,2017,1,49.143646,-122.832078
78 AVE,Property damage only,SURREY,2017,1,49.144512,-122.849296
78 AVE,Property damage only,SURREY,2017,1,49.144557,-122.83388
78 AVE,Property damage only,SURREY,2017,1,49.144641,-122.868695
79 AVE,Property damage only,SURREY,2017,1,49.146281,-122.846872
79 AVE,Property damage only,SURREY,2017,1,49.146291,-122.851929
8 AVE,Property damage only,SURREY,2017,1,49.016614,-122.701522
80 AVE,Property damage only,SURREY,2017,1,49.148156,-122.847869
80 AVE,Property damage only,SURREY,2017,1,49.148585,-122.889232
80B AVE,Property damage only,SURREY,2017,1,49.149457,-122.806499
81 AVE,Property damage only,SURREY,2017,1,49.150055,-122.849162
82 AVE,Property damage only,SURREY,2017,1,49.151807,-122.782232
82 AVE,Property damage only,SURREY,2017,1,49.151816,-122.776365
82 AVE,Property damage only,SURREY,2017,1,49.151816,-122.774892
82 AVE,Property damage only,SURREY,2017,1,49.151817,-122.772545
82 AVE,Property damage only,SURREY,2017,1,49.151857,-122.788652
82 AVE,Property damage only,SURREY,2017,1,49.151893,-122.873001
84 AVE,Property damage only,SURREY,2017,1,49.155375,-122.864717
84 AVE,Property damage only,SURREY,2017,1,49.155449,-122.848281
84 AVE,Property damage only,SURREY,2017,1,49.155456,-122.777235
84 AVE,Property damage only,SURREY,2017,1,49.155543,-122.824063
85 AVE,Property damage only,SURREY,2017,1,49.157906,-122.784129
86 AVE,Property damage only,SURREY,2017,1,49.159071,-122.775338
86 AVE,Property damage only,SURREY,2017,1,49.159134,-122.700172
86 AVE,Property damage only,SURREY,2017,1,49.159612,-122.885434
86A AVE,Property damage only,SURREY,2017,1,49.160073,-122.825362
87A AVE,Property damage only,SURREY,2017,1,49.161534,-122.76159
88 AVE,Property damage only,SURREY,2017,1,49.162582,-122.866643
88 AVE,Property damage only,SURREY,2017,1,49.162628,-122.858453
88 AVE,Property damage only,SURREY,2017,1,49.162786,-122.786311
88 AVE,Property damage only,SURREY,2017,1,49.163077,-122.876824
89 AVE,Property damage only,SURREY,2017,1,49.165085,-122.847345
89A AVE,Property damage only,SURREY,2017,1,49.165559,-122.782404
90 AVE,Property damage only,SURREY,2017,1,49.166469,-122.772226
90 AVE,Property damage only,SURREY,2017,1,49.166852,-122.879982
90 AVE,Property damage only,SURREY,2017,1,49.16689,-122.819708
90A AVE,Property damage only,SURREY,2017,1,49.167312,-122.832187
91 AVE,Property damage only,SURREY,2017,1,49.168195,-122.83399
92 AVE,Property damage only,SURREY,2017,1,49.169966,-122.853169
92 AVE,Property damage only,SURREY,2017,1,49.170053,-122.845069
92 AVE,Property damage only,SURREY,2017,1,49.170081,-122.800152
92 AVE,Property damage only,SURREY,2017,1,49.170098,-122.787274
92 AVE,Property damage only,SURREY,2017,1,49.170114,-122.826277
92 AVE,Property damage only,SURREY,2017,1,49.170139,-122.682017
92 AVE,Property damage only,SURREY,2017,1,49.170324,-122.883735
93A AVE,Property damage only,SURREY,2017,1,49.172772,-122.772419
94 AVE,Property damage only,SURREY,2017,1,49.173501,-122.689152
95A AVE,Property damage only,SURREY,2017,1,49.176086,-122.783338
96 AVE,Property damage only,SURREY,2017,1,49.176847,-122.805352
96 AVE,Property damage only,SURREY,2017,1,49.176902,-122.791419
96 AVE,Property damage only,SURREY,2017,1,49.176983,-122.693318
96 AVE,Property damage only,SURREY,2017,1,49.176997,-122.751233
96 AVE,Property damage only,SURREY,2017,1,49.177148,-122.887353
96 AVE,Property damage only,SURREY,2017,1,49.177148,-122.872178
96A AVE,Property damage only,SURREY,2017,1,49.17815,-122.8918
97 AVE,Property damage only,SURREY,2017,1,49.179044,-122.898888
98 AVE,Property damage only,SURREY,2017,1,49.180654,-122.697431
98 AVE,Property damage only,SURREY,2017,1,49.180712,-122.87969
98 AVE,Property damage only,SURREY,2017,1,49.180713,-122.722464
98A AVE,Property damage only,SURREY,2017,1,49.181227,-122.805086
99 AVE,Property damage only,SURREY,2017,1,49.182198,-122.869362
99 AVE,Property damage only,SURREY,2017,1,49.182537,-122.798137
99 AVE,Property damage only,SURREY,2017,1,49.183079,-122.86503
99A AVE,Property damage only,SURREY,2017,1,49.182784,-122.80686
99A AVE,Property damage only,SURREY,2017,1,49.183444,-122.882566
ALDER PL,Property damage only,SURREY,2017,1,49.031684,-122.779799
ANVIL WAY,Property damage only,SURREY,2017,1,49.142902,-122.863103
BARNSTON DR E,Property damage only,SURREY,2017,1,49.182231,-122.73077
BLUEBIRD CRES,Property damage only,SURREY,2017,1,49.200337,-122.80489
BOTHWELL DR,Property damage only,SURREY,2017,1,49.17274,-122.751433
BROOKS CRES,Property damage only,SURREY,2017,1,49.11238,-122.683091
CANTERBURY PL,Property damage only,SURREY,2017,1,49.064996,-122.772748
CARLUKE CRES,Property damage only,SURREY,2017,1,49.165268,-122.864246
COLLINGWOOD CRES,Property damage only,SURREY,2017,1,49.066051,-122.784028
COULTHARD PL,Property damage only,SURREY,2017,1,49.100767,-122.85945
CRANLEY DR,Property damage only,SURREY,2017,1,49.043926,-122.784259
CRESCENT RD,Property damage only,SURREY,2017,1,49.053176,-122.866024
CRESCENT RD,Property damage only,SURREY,2017,1,49.066996,-122.83599
CRESTVIEW DR,Property damage only,SURREY,2017,1,49.209105,-122.847018
CROYDON DR,Property damage only,SURREY,2017,1,49.060094,-122.797521
DRUMMOND PL,Property damage only,SURREY,2017,1,49.166005,-122.869759
FALKIRK DR,Property damage only,SURREY,2017,1,49.171692,-122.837658
FLEETWOOD DR,Property damage only,SURREY,2017,1,49.164506,-122.79884
FRASER HWY,Property damage only,SURREY,2017,1,49.129833,-122.715442
FRASER HWY,Property damage only,SURREY,2017,1,49.158247,-122.781299
FRASER HWY,Property damage only,SURREY,2017,1,49.160832,-122.787688
FRIESIAN DR,Property damage only,SURREY,2017,1,49.106785,-122.754261
GATEWAY DR,Property damage only,SURREY,2017,1,49.201229,-122.849792
GILLEY ST,Property damage only,SURREY,2017,1,49.05737,-122.882727
GUILDFORD DR,Property damage only,SURREY,2017,1,49.195907,-122.796109
GUILDFORD DR,Property damage only,SURREY,2017,1,49.196514,-122.79896
HILTON RD,Property damage only,SURREY,2017,1,49.202286,-122.84747
HWY 1,Property damage only,SURREY,2017,1,49.202369,-122.799257
HWY 10,Property damage only,SURREY,2017,1,49.104504,-122.80497
HWY 10,Property damage only,SURREY,2017,1,49.108145,-122.877123
HWY 10,Property damage only,SURREY,2017,1,49.10817,-122.886301
HWY 99,Property damage only,SURREY,2017,1,49.004805,-122.757628
HWY 99,Property damage only,SURREY,2017,1,49.005281,-122.7571
HWY 99,Property damage only,SURREY,2017,1,49.023891,-122.763498
HWY 99,Property damage only,SURREY,2017,1,49.053045,-122.794
HYLAND RD,Property damage only,SURREY,2017,1,49.125598,-122.837242
INDUSTRIAL RD,Property damage only,SURREY,2017,1,49.211174,-122.879821
KETTLE CRES W,Property damage only,SURREY,2017,1,49.107209,-122.799475
KILMORE CRES W,Property damage only,SURREY,2017,1,49.10522,-122.793846
KINDERSLEY DR,Property damage only,SURREY,2017,1,49.205833,-122.830041
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.018544,-122.762228
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.021581,-122.763814
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.026194,-122.769524
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.044121,-122.791662
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.049726,-122.798635
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.053146,-122.802863
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.05939,-122.810729
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.060497,-122.811901
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.092404,-122.817691
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.122089,-122.845612
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.128424,-122.84543
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.142679,-122.845556
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.149103,-122.845574
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.151865,-122.845604
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.157198,-122.845858
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.1788,-122.845767
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.183721,-122.845562
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.195973,-122.845203
KING GEORGE BLVD,Property damage only,SURREY,2017,1,49.206396,-122.865916
LANGLEY BYPASS,Property damage only,SURREY,2017,1,49.108681,-122.682158
MCBRIDE AVE,Property damage only,SURREY,2017,1,49.051233,-122.883491
MCBRIDE AVE,Property damage only,SURREY,2017,1,49.058302,-122.883101
NEW MCLELLAN RD,Property damage only,SURREY,2017,1,49.103196,-122.883933
NICOMEKL RD,Property damage only,SURREY,2017,1,49.073569,-122.82566
NORTH BLUFF RD,Property damage only,SURREY,2017,1,49.031066,-122.77992
OLD YALE RD,Property damage only,SURREY,2017,1,49.185194,-122.849452
OLD YALE RD,Property damage only,SURREY,2017,1,49.198165,-122.88031
OLD YALE RD,Property damage only,SURREY,2017,1,49.200646,-122.885368
ORIOLE DR,Property damage only,SURREY,2017,1,49.20309,-122.809458
PANORAMA DR,Property damage only,SURREY,2017,1,49.107512,-122.803826
PARKWAY DR,Property damage only,SURREY,2017,1,49.050939,-122.796429
PARSONS DR,Property damage only,SURREY,2017,1,49.181147,-122.717504
PRINCE CHARLES BLVD,Property damage only,SURREY,2017,1,49.175462,-122.86396
RIVER RD,Property damage only,SURREY,2017,1,49.181531,-122.908069
ROYAL CRES,Property damage only,SURREY,2017,1,49.179553,-122.908945
SCOTT RD,Property damage only,SURREY,2017,1,49.20261,-122.878766
SCOTT RD,Property damage only,SURREY,2017,1,49.204401,-122.87573
SOUTHMERE CRES,Property damage only,SURREY,2017,1,49.033215,-122.807465
SOUTHMERE CRES E,Property damage only,SURREY,2017,1,49.035451,-122.803791
SOUTHMERE CRES E,Property damage only,SURREY,2017,1,49.036962,-122.806243
SPENSER DR,Property damage only,SURREY,2017,1,49.157617,-122.809688
SUMMERHILL CRES,Property damage only,SURREY,2017,1,49.032235,-122.861055
TELEGRAPH TRAIL,Property damage only,SURREY,2017,1,49.180937,-122.68074
TULSY CRES E,Property damage only,SURREY,2017,1,49.1596,-122.84981
WESTON PL,Property damage only,SURREY,2017,1,49.160959,-122.806532
WILTSHIRE DR,Property damage only,SURREY,2017,1,49.139354,-122.819849
103A AVE,Property damage only,SURREY,2017,2,49.190663,-122.810757
104 AVE,Property damage only,SURREY,2017,2,49.191454,-122.738263
122 ST,Property damage only,SURREY,2017,2,49.135995,-122.88462
144 ST,Property damage only,SURREY,2017,2,49.036466,-122.823276
144 ST,Property damage only,SURREY,2017,2,49.115423,-122.823304
144 ST,Property damage only,SURREY,2017,2,49.200704,-122.823008
154A ST,Property damage only,SURREY,2017,2,49.154839,-122.795093
156 ST,Property damage only,SURREY,2017,2,49.048009,-122.790198
156 ST,Property damage only,SURREY,2017,2,49.053772,-122.790159
160 ST,Property damage only,SURREY,2017,2,49.183447,-122.778667
17 AVE,Property damage only,SURREY,2017,2,49.032929,-122.797737
175 ST,Property damage only,SURREY,2017,2,49.104617,-122.738175
188 ST,Property damage only,SURREY,2017,2,49.013626,-122.702353
192 ST,Property damage only,SURREY,2017,2,49.178783,-122.690258
24 AVE,Property damage only,SURREY,2017,2,49.045629,-122.79188
32 AVE,Property damage only,SURREY,2017,2,49.060142,-122.809223
36 AVE,Property damage only,SURREY,2017,2,49.067343,-122.802126
56 AVE,Property damage only,SURREY,2017,2,49.104467,-122.817869
58A AVE,Property damage only,SURREY,2017,2,49.109441,-122.86854
62A AVE,Property damage only,SURREY,2017,2,49.116641,-122.801852
63 AVE,Property damage only,SURREY,2017,2,49.117362,-122.870512
84 AVE,Property damage only,SURREY,2017,2,49.155529,-122.802851
96 AVE,Property damage only,SURREY,2017,2,49.177041,-122.842577
99B AVE,Property damage only,SURREY,2017,2,49.183893,-122.778169
KING GEORGE BLVD,Property damage only,SURREY,2017,2,49.047356,-122.795704
KING GEORGE BLVD,Property damage only,SURREY,2017,2,49.123866,-122.845408
NORDEL WAY,Property damage only,SURREY,2017,2,49.161914,-122.88731
142 ST,Property damage only,SURREY,2017,3,49.06826,-122.828314
160 ST,Property damage only,SURREY,2017,3,49.03013,-122.779178
61 AVE,Property damage only,SURREY,2017,3,49.113682,-122.811787
72 AVE,Property damage only,SURREY,2017,3,49.134044,-122.886202
MORGAN CREEK WAY,Property damage only,SURREY,2017,3,49.063556,-122.781497
151A ST,Property damage only,SURREY,2017,4,49.195726,-122.802629
72 AVE,Property damage only,SURREY,2017,5,49.133621,-122.848408
0 AVE,Property damage only,SURREY,2018,1,49.002146,-122.750722
0 AVE,Property damage only,SURREY,2018,1,49.002169,-122.707978
100 AVE,Property damage only,SURREY,2018,1,49.184203,-122.799505
100 AVE,Property damage only,SURREY,2018,1,49.184206,-122.809544
100 AVE,Property damage only,SURREY,2018,1,49.184275,-122.844292
100 AVE,Property damage only,SURREY,2018,1,49.184286,-122.838863
100 AVE,Property damage only,SURREY,2018,1,49.18429,-122.842482
100A AVE,Property damage only,SURREY,2018,1,49.185058,-122.729909
100A AVE,Property damage only,SURREY,2018,1,49.185648,-122.889063
101 AVE,Property damage only,SURREY,2018,1,49.186047,-122.837488
101 AVE,Property damage only,SURREY,2018,1,49.186194,-122.731825
101 AVE,Property damage only,SURREY,2018,1,49.186389,-122.888576
101A AVE,Property damage only,SURREY,2018,1,49.186874,-122.810641
101A AVE,Property damage only,SURREY,2018,1,49.187072,-122.807207
102 AVE,Property damage only,SURREY,2018,1,49.187769,-122.838275
103B AVE,Property damage only,SURREY,2018,1,49.190671,-122.739812
104 AVE,Property damage only,SURREY,2018,1,49.191536,-122.814828
104 AVE,Property damage only,SURREY,2018,1,49.191569,-122.849233
104 AVE,Property damage only,SURREY,2018,1,49.191579,-122.751869
104 AVE,Property damage only,SURREY,2018,1,49.191816,-122.878855
105 AVE,Property damage only,SURREY,2018,1,49.193069,-122.811018
105 AVE,Property damage only,SURREY,2018,1,49.193211,-122.80261
107A AVE,Property damage only,SURREY,2018,1,49.197439,-122.840317
108 AVE,Property damage only,SURREY,2018,1,49.198753,-122.814992
108 AVE,Property damage only,SURREY,2018,1,49.198809,-122.775874
108 AVE,Property damage only,SURREY,2018,1,49.198842,-122.790496
108 AVE,Property damage only,SURREY,2018,1,49.198907,-122.848082
109A AVE,Property damage only,SURREY,2018,1,49.20178,-122.762404
110 AVE,Property damage only,SURREY,2018,1,49.202464,-122.826749
110 AVE,Property damage only,SURREY,2018,1,49.202629,-122.874113
110 AVE,Property damage only,SURREY,2018,1,49.202789,-122.858516
112 AVE,Property damage only,SURREY,2018,1,49.205851,-122.816855
112 AVE,Property damage only,SURREY,2018,1,49.206076,-122.796112
112 AVE,Property damage only,SURREY,2018,1,49.206173,-122.846439
114 AVE,Property damage only,SURREY,2018,1,49.209266,-122.783263
114A AVE,Property damage only,SURREY,2018,1,49.210692,-122.831475
115A AVE,Property damage only,SURREY,2018,1,49.211956,-122.868248
117B ST,Property damage only,SURREY,2018,1,49.178598,-122.896551
120 ST,Property damage only,SURREY,2018,1,49.160781,-122.890248
121 ST,Property damage only,SURREY,2018,1,49.121558,-122.88741
121 ST,Property damage only,SURREY,2018,1,49.127138,-122.887579
122 ST,Property damage only,SURREY,2018,1,49.109235,-122.884045
122 ST,Property damage only,SURREY,2018,1,49.120659,-122.884553
122 ST,Property damage only,SURREY,2018,1,49.131494,-122.884801
122 ST,Property damage only,SURREY,2018,1,49.140689,-122.884549
122A ST,Property damage only,SURREY,2018,1,49.124172,-122.883278
124 ST,Property damage only,SURREY,2018,1,49.138476,-122.879041
124 ST,Property damage only,SURREY,2018,1,49.155174,-122.87911
124 ST,Property damage only,SURREY,2018,1,49.170977,-122.879257
125A ST,Property damage only,SURREY,2018,1,49.099361,-122.874666
125A ST,Property damage only,SURREY,2018,1,49.101907,-122.874571
125A ST,Property damage only,SURREY,2018,1,49.132018,-122.874525
126A ST,Property damage only,SURREY,2018,1,49.109051,-122.871694
126A ST,Property damage only,SURREY,2018,1,49.142846,-122.872151
126A ST,Property damage only,SURREY,2018,1,49.170846,-122.872252
127 ST,Property damage only,SURREY,2018,1,49.196829,-122.870779
127A ST,Property damage only,SURREY,2018,1,49.129055,-122.869206
127A ST,Property damage only,SURREY,2018,1,49.183939,-122.870429
128 ST,Property damage only,SURREY,2018,1,49.112475,-122.867875
128 ST,Property damage only,SURREY,2018,1,49.11463,-122.867787
128 ST,Property damage only,SURREY,2018,1,49.130456,-122.867857
128 ST,Property damage only,SURREY,2018,1,49.14287,-122.867865
128 ST,Property damage only,SURREY,2018,1,49.147277,-122.86791
128 ST,Property damage only,SURREY,2018,1,49.165804,-122.868041
128 ST,Property damage only,SURREY,2018,1,49.168465,-122.868045
128 ST,Property damage only,SURREY,2018,1,49.173597,-122.868036
128 ST,Property damage only,SURREY,2018,1,49.196714,-122.867671
128A ST,Property damage only,SURREY,2018,1,49.039574,-122.86623
129A ST,Property damage only,SURREY,2018,1,49.110791,-122.863877
129A ST,Property damage only,SURREY,2018,1,49.117224,-122.863712
129B ST,Property damage only,SURREY,2018,1,49.135077,-122.863351
130A ST,Property damage only,SURREY,2018,1,49.044501,-122.859846
130A ST,Property damage only,SURREY,2018,1,49.125061,-122.860817
130A ST,Property damage only,SURREY,2018,1,49.17632,-122.861454
131A ST,Property damage only,SURREY,2018,1,49.110377,-122.857869
132 ST,Property damage only,SURREY,2018,1,49.134622,-122.856668
132 ST,Property damage only,SURREY,2018,1,49.146905,-122.856761
132 ST,Property damage only,SURREY,2018,1,49.157496,-122.856859
132 ST,Property damage only,SURREY,2018,1,49.174101,-122.856859
132 ST,Property damage only,SURREY,2018,1,49.18578,-122.856528
132A ST,Property damage only,SURREY,2018,1,49.201602,-122.854563
133 ST,Property damage only,SURREY,2018,1,49.189736,-122.854282
134 ST,Property damage only,SURREY,2018,1,49.035904,-122.850977
134 ST,Property damage only,SURREY,2018,1,49.044273,-122.850271
134 ST,Property damage only,SURREY,2018,1,49.149108,-122.851312
134 ST,Property damage only,SURREY,2018,1,49.155016,-122.851374
134A ST,Property damage only,SURREY,2018,1,49.117885,-122.849657
134A ST,Property damage only,SURREY,2018,1,49.140039,-122.850242
135 ST,Property damage only,SURREY,2018,1,49.126704,-122.848379
135A ST,Property damage only,SURREY,2018,1,49.197075,-122.846896
136 ST,Property damage only,SURREY,2018,1,49.052173,-122.845502
136A ST,Property damage only,SURREY,2018,1,49.208642,-122.843872
138 ST,Property damage only,SURREY,2018,1,49.132358,-122.838708
138 ST,Property damage only,SURREY,2018,1,49.149658,-122.839569
14 AVE,Property damage only,SURREY,2018,1,49.027643,-122.857916
140 ST,Property damage only,SURREY,2018,1,49.118904,-122.834316
140 ST,Property damage only,SURREY,2018,1,49.143189,-122.834536
140 ST,Property damage only,SURREY,2018,1,49.173011,-122.834462
140 ST,Property damage only,SURREY,2018,1,49.201622,-122.834164
140A ST,Property damage only,SURREY,2018,1,49.032656,-122.832842
140A ST,Property damage only,SURREY,2018,1,49.20909,-122.832584
141 ST,Property damage only,SURREY,2018,1,49.047104,-122.831635
141 ST,Property damage only,SURREY,2018,1,49.05109,-122.830248
141 ST,Property damage only,SURREY,2018,1,49.197013,-122.831366
141A ST,Property damage only,SURREY,2018,1,49.212379,-122.82972
142 ST,Property damage only,SURREY,2018,1,49.116579,-122.82882
142 ST,Property damage only,SURREY,2018,1,49.118023,-122.828819
142 ST,Property damage only,SURREY,2018,1,49.196993,-122.828501
142A ST,Property damage only,SURREY,2018,1,49.157595,-122.826952
144 ST,Property damage only,SURREY,2018,1,49.120125,-122.823281
144 ST,Property damage only,SURREY,2018,1,49.135556,-122.82335
144 ST,Property damage only,SURREY,2018,1,49.140529,-122.823393
144 ST,Property damage only,SURREY,2018,1,49.147175,-122.823422
